Measurement,Site,Plot,Date,Transect,Individual,Record_id,Number of siliques counted per plant,Comments
Silique_count,4,9,20180403,2,32,SC-4-9-2-32-20180403,1,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,33,SC-4-9-2-33-20180403,8,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,34,SC-4-9-2-34-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,35,SC-4-9-2-35-20180403,7,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,36,SC-4-9-2-36-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,37,SC-4-9-2-37-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,38,SC-4-9-2-38-20180403,6,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,39,SC-4-9-2-39-20180403,8,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,40,SC-4-9-2-40-20180403,8,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,41,SC-4-9-2-41-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,42,SC-4-9-2-42-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,43,SC-4-9-2-43-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,44,SC-4-9-2-44-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,45,SC-4-9-2-45-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,46,SC-4-9-2-46-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,47,SC-4-9-2-47-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,48,SC-4-9-2-48-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,49,SC-4-9-2-49-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,50,SC-4-9-2-50-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,51,SC-4-9-2-51-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,52,SC-4-9-2-52-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,53,SC-4-9-2-53-20180403,9,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,54,SC-4-9-2-54-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,55,SC-4-9-2-55-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,56,SC-4-9-2-56-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,57,SC-4-9-2-57-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,58,SC-4-9-2-58-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,59,SC-4-9-2-59-20180403,13,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,60,SC-4-9-2-60-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,61,SC-4-9-2-61-20180403,10,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,62,SC-4-9-2-62-20180403,9,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,9,20180403,2,63,SC-4-9-2-63-20180403,7,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,1,SC-4-10-1-1-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,2,SC-4-10-1-2-20180403,19,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,3,SC-4-10-1-3-20180403,7,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,4,SC-4-10-1-4-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,5,SC-4-10-1-5-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,6,SC-4-10-1-6-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,7,SC-4-10-1-7-20180403,2,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,8,SC-4-10-1-8-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,9,SC-4-10-1-9-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,10,SC-4-10-1-10-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,11,SC-4-10-1-11-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,12,SC-4-10-1-12-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,13,SC-4-10-1-13-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,14,SC-4-10-1-14-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,15,SC-4-10-1-15-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,16,SC-4-10-1-16-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,17,SC-4-10-1-17-20180403,9,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,18,SC-4-10-1-18-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,19,SC-4-10-1-19-20180403,8,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,20,SC-4-10-1-20-20180403,3,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,21,SC-4-10-1-21-20180403,4,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,22,SC-4-10-1-22-20180403,12,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,23,SC-4-10-1-23-20180403,9,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,24,SC-4-10-1-24-20180403,9,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,25,SC-4-10-1-25-20180403,7,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,26,SC-4-10-1-26-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,27,SC-4-10-1-27-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,28,SC-4-10-1-28-20180403,7,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,29,SC-4-10-1-29-20180403,8,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,30,SC-4-10-1-30-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,31,SC-4-10-1-31-20180403,6,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,32,SC-4-10-1-32-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
Silique_count,4,10,20180403,1,33,SC-4-10-1-33-20180403,5,Transect 1 = diagonal; transect 2 = off-diagonal. Damaged plants excluded (overall not many). All fruits considered as sound despite variation in fruit size.
